cat,lat,lon,title,description
camping,52.672115,9.935907,Campingpark Südheide,"http://www.campingpark-suedheide.de/en/seiten/index.php 
 +49 5143 6661803"
camping,52.0928,4.8857,Camping Batenstein,"http://www.camping-batenstein.nl 
 +31 348 421320"
camping,-32.834948,150.205637,Ganguddy-Dunns Swamp campground,"https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/ganguddy-dunns-swamp-campground 
  "
camping,-33.456439,150.722263,Wheeny Creek campground,"https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/wheeny-creek-campground 
  "
camping,62.5298,-143.2588,Kendesnii Campground,"https://www.nps.gov/wrst/planyourvisit/camping-along-the-nabesna-road.htm 
  "
camping,37.739443,-119.56642,Lower Pines Campground,"https://www.nps.gov/yose/planyourvisit/pinescampgrounds.htm 
  "
camping,37.742128,-119.566265,North Pines Campground,"https://www.nps.gov/yose/planyourvisit/pinescampgrounds.htm 
  "
camping,37.736248,-119.563813,Upper Pines Campground,"https://www.nps.gov/yose/planyourvisit/pinescampgrounds.htm 
  "
camping,37.1986,-112.9885,Watchman Campground,"https://www.nps.gov/zion/planyourvisit/watchman-campground.htm 
  "
camping,37.205,-112.9829,South Campground,"https://www.nps.gov/zion/planyourvisit/south-campground.htm 
  "
camping,37.3836,-113.0328,Lava Point Campground,"https://www.nps.gov/zion/planyourvisit/lava-point-campground.htm 
  "
camping,47.3363,8.5411,Fischer's Fritz Camping,"http://www.fischers-fritz.ch/en/camping 
 +41 44 482 16 12"
camping,59.33721,17.89349,Ängby Camping,"http://angbycamping.se/en/home/ 
 +46 8 370 420"
camping,45.85316,18.24098,Camping Harkany,"http://campingharkany.hu/ 
 +36 72 580965, +36 30 4155790 (mobile)"
camping,49.097447,9.7421,Campingplatz Steinbacher See,"http://www.camping-schwaebisch-hall.de/ 
 +49 791 2984"
camping,46.76487,17.28995,Caraván Camping,"http://caravancamping.hu/en/ 
 +36 83 316-020"
camping,46.78233,17.283080000000002,Szent Ilona Camping,"https://st-ilonacamping.business.site/ 
 +36 30 480-0010"
camping,36.755175,21.854937,Tsapi Camping,"http://www.campingtsapi.gr/ 
 +30 27250 51521, +30 27250 51503"
camping,36.7994,21.9504,Koroni Camping,"http://www.koronicamping.com 
 +30 27250 22119, +30 6984 631118 (Mobile)"
camping,53.4895,-1.893,Crowden campsite,"http://www.campingandcaravanningclub.co.uk/siteseekerlite/aspx/details.aspx?id=8060 
 +44 1457 866057"
camping,48.17419,11.44599,Campingplatz Obermenzing,"http://www.campingplatz-muenchen.de/englisch/index.html 
 +49 89 8112235"
camping,48.09091,11.54492,Camping Munich-Thalkirchen,"http://www.muenchen.de/rathaus/Stadtverwaltung/Kommunalreferat/immobilien/campingplatz.html 
 +49 89 7231707"
camping,44.23433041261195,5.09042501449585,Le Carpe Diem (camping),"http://www.camping-carpe-diem.com 
 +33 4 90 36 02 02"
camping,44.24484547134214,5.078022480010986,Le Théatre romain (camping),"http://www.camping-theatre.com 
 +33 4 90 28 78 66"
camping,59.9798,18.4029,Fyrväpplingen Fiskecamp,"http://fyrvapplingen.se/stugor-camping/ 
 +46 5404-7139"
camping,41.35001,-110.29926,Lyman KOA,"http://koa.com/campgrounds/lyman/ 
 +1 307 786-2188"
camping,4.636975,-75.484713,Bosques de Cocora campground,"http://www.valledelcocora.com.co/component/content/article/44/128-este-fin-de-semana.html 
 +57 6 746-3515"
camping,40.73588,-114.06632,Wendover KOA,"http://koa.com/campgrounds/wendover/ 
 +1 775 664-3221"
camping,31.988004,-110.302286,Benson KOA,"http://koa.com/campgrounds/benson/ 
 +1 520 586-3977"
camping,31.8339,-110.3509,Kartchner Caverns State Park,"https://azstateparks.itinio.com/kartchnercaverns/campground/ 
 +1 520-586-2283 (reservations)"
camping,53.3903,5.3058,De Kajuit,"http://www.campingmast.nl/restaurant 
 +31 562 449 685"
camping,52.3906,4.5388,Camping Duinenrand,"http://www.campingdeduinrand.nl/en/welcome-to-camping-de-duinrand-in-zandvoort.html 
 +31 235 712 412"
camping,42.6493,-80.80762,Big Otter Marina & Campgrounds,"http://www.campinginontario.ca/BigOtterMarinaAndCampground 
 +1 519-874-4034"
camping,64.2348,23.8036,Top Camping Kalajoki,"http://www.kalajokicamping.fi/ 
  "
camping,32.883,-109.481,River View Campground,"http://www.blm.gov/az/st/en/prog/recreation/camping/dev_camps/riverview_campground.html 
 +1 928-348-4400"
camping,38.9739,20.716,Kalamitsi Camping,"http://www.campingkalamitsi.eu 
 +30 26820 22368, +30 26820 22192"
camping,38.5876,-0.06067,Camping Santa Clara,"http://www.campingsantaclaraaltea.com/en/ 
 +34 965 842 356"
camping,38.57768,-0.06487,Camping Cap-Blanch,"http://www.camping-capblanch.com/gb/index.html 
 +34 965 845 946"
camping,53.361592,-113.706864,Devon Lions Campground,"http://devonlionscampground.activenuketoo.com/ 
 +1 780-987-4777"
camping,41.026667,-115.085,Angel Lake,"https://www.recreation.gov/camping/angel-lake/r/campgroundDetails.do?contractCode=NRSO&parkId=70231 
  "
camping,54.5692,13.6127,Krüger Naturcamping,"http://www.ruegen-naturcamping.de/index_en.php 
 +49 38302 9244"
camping,45.657541,10.038411,Campeggio del sole,"http://www.campingdelsole.it 
 +39 030 980288"
camping,45.664259,10.057255,Iseo,"http://www.campingiseo.it 
 +39 030 980213"
camping,45.663801,10.055807,Punta d'oro,"http://www.camping-puntadoro.com 
 +39 030 980084"
camping,45.665932,10.062907,Quai,"http://www.campingquai.it 
 +39 030 9821610, +39 347 8116004"
camping,45.66703,10.066931,Covelo,"http://www.campingcovelo.it 
 +39 030 9821305"
camping,51.64932,3.9386,Camping Zierikzee,"http://www.campingzierikzee.nl/ 
 +31 111 412846"
camping,51.64742,3.94406,Minicamping Gouweveer,"http://www.camping-gouweveer.nl/ 
 +31 111 420732"
camping,54.633527,13.375066,Campingplatz Drewoldke,"http://www.camping-auf-ruegen.de/ 
 +49 38391 12965"
camping,54.515724,13.166352,Campingplatz Am Schaproder Bodden,"https://www.camping-schaprode.de/ 
 +49 38309 1234"
camping,39.3097,23.1096,Sikia,"http://www.camping-sikia.gr 
 +30 24 2302 2279"
camping,51.926272,-5.220076,Celtic Camping & Bunkhouse Accommodation,"http://www.celtic-camping.co.uk 
 +44 1348 837405"
camping,51.289378,3.333622,Camping Hoeke,"http://www.campinghoeke.be/home.html 
 +32 50 50 04 96"
camping,48.19909,11.49629,Campingplatz Nord-West,"http://www.campingplatz-nord-west.de/ 
  "
camping,47.72778,11.8519,Lido camping,"http://camping-lido-schliersee.de/ 
 +49 8026 6624"
camping,41.658549,2.779191,Camping Blanes,"http://campingblanes.com/en/ 
 +34 972 33 15 91"
camping,41.662813,2.780779,Camping la Masia,"http://www.campinglamasia.com/en/home.html 
 +34 972 33 10 13"
camping,50.58302,26.1439,Auto camping and Restaurant,"  
 +380 362 634272, +380 362 269635, +380 362 634293"
camping,46.03893,8.73387,Lago Camp Parkcamping Maccagno,"http://www.lagocamp.com 
 +39 332560203"
camping,36.93304,-84.77941,Mill Springs Mill,"http://www.reserveamerica.com/camping/Mill_Springs_Mill_Shelter/r/campgroundDetails.do?contractCode=NRSO&parkId=109733 
 +1 606 679-6337"
camping,36.92396,-84.847,Fall Creek Campground,"http://www.reserveamerica.com/camping/Fall_Creek_Campground/r/campgroundDetails.do?contractCode=NRSO&parkId=108533 
 +1 606 348-6042"
camping,42.29848,9.14969,Camping Alivetu,"http://www.camping-alivetu.com/alivetu-2014/le-camping-1-fr.html 
  "
camping,60.317,22.301,Camping Solliden,"http://www.solliden.fi/ 
 +358 40-758-4708"
camping,52.9536,0.9241,High Sand Creek,"https://coolcamping.com/campsites/uk/england/east-anglia/norfolk/116-high-sand-creek 
 +44 1328 830235"
camping,60.0257,22.5006,Dalsbruks camping,"  
 +358 40-661-5939"
camping,43.2994,-76.8263,Port Bay RV Park & Campground,"http://www.portbaycampground.com/ 
 +1 315 594-1509"
camping,61.9171,5.1352,Steinvik Camping,"http://www.steinvik-camping.no/ 
 +47 57 85 10 70"
camping,64.47476,11.57933,Namsos Camping,"http://www.namsos-camping.no/?plId=82080 
 +47 74 27 53 44"
camping,44.04415997630733,5.053943241946399,Camping Lou Comtadou,"http://www.campingloucomtadou.com/ 
  "
camping,61.90636,6.72479,Stryn Camping,"http://www.stryn-camping.no/ 
 +47 57 87 11 36"
camping,45.2252905,22.1450784,Trei Ape,"http://campingtreiape.ro/ 
  "
camping,43.9148614,5.073525399999994,Camping la Sorguette,"http://www.camping-sorguette.com/ 
 +33 4 90 38 05 71"
camping,53.06204,5.52957,Stadscamping Bolsward,"http://www.optisport.nl/stadscampingbolsward/ 
 +31 515-573573"
camping,53.0738,5.5215,Boerencamping Half-Hichtum,"http://www.half-hichtun.nl 
 +31 515 57 26 83"
camping,54.82754,26.728157,"Campsite ""Narach""","http://www.narochpark.by/proghivanie/camping/ 
 +375 1797 49807"
camping,49.704,6.57325,Campingplatz Konz Saarmündung,"http://www.campingplatz-konz.de/ 
 +49 6501 2577"
camping,45.66415,10.00007,Cantiere del Lago,"http://www.campingbellini.it/ 
 +39 030989166, +39 035930759 (during the winter)"
camping,45.6653688,9.9921561,Camping Le Betulle,"  
 +39 030989349"
camping,51.724396,-5.1038,Sandy Haven Camping park,"http://www.sandyhavencampingpark.co.uk/ 
 +44 1646 698844"
camping,48.323244,-64.69894,Pabos Borough Campground,"http://www.lebourgdepabos.com/en/campground/ 
 +1 418 689-6043"
camping,48.372045,-64.617916,La Seigneurie,"http://www.campinglaseigneurie-fr.com/ 
 +1 418 689-3031"
camping,45.97541,9.32231,Free camping in Ortanella,"  
  "
camping,47.2012,19.7347,Termal Bad with Aquapark and Camping,"http://www.cegledfurdo.hu/ 
 +36 53 505000"
camping,58.70094,11.34507,Tanums Camping & Stugby,"http://www.tanumscamping.se/ 
 +46 525 200 02"
camping,50.38942,8.07826,Campingplatz Limburg,"http://www.lahncamping.de/ 
 +49 6431 22610"
camping,51.674036,-3.631222,Glyncorrwg Ponds,"https://glyncorrwgpondsvisitorcentre.co.uk/camping.html 
 +44 1639 851900"
camping,53.59,9.932,Camping Buchholz,"http://www.camping-buchholz.de/ 
 +49 40 5404532"
camping,46.979967,-0.219622,Camping municipal,"http://www.thouars-communaute.fr/camping_municipal.html 
 +33 5 49 66 17 99"
camping,48.3314,16.0704,Donaupark Camping Tulln,"http://www.campingtulln.at/ 
 +43 2272 65200"
camping,-32.85389,135.15057,Minnipa Apex Park (free camping),"  
  "
camping,-32.7255,135.2544,Pildappa Rock (free camping),"  
  "
camping,41.194,-81.4057,Silver Springs Campground,"https://stowohio.org/silver-springs-campground/ 
  "
camping,42.1182,-123.4333,Cave Creek Campground,"https://www.nps.gov/orca/planyourvisit/campgrounds.htm 
 +1 541-592-2100"
camping,54.30775,8.64862,Campingpark Olsdorf,"http://www.camping-olsdorf.de/ 
 +49 4863 47 63 17"
camping,51.405992,7.170616,Campingplatz Ruhrbrücke in Hattingen,"http://www.camping-hattingen.de/ 
 +49 2324 80038"
camping,46.497,-63.408,Cavendish Campground,"https://www.pc.gc.ca/eng/pn-np/pe/pei-ipe/activ/activ-menu/camping/cavendish.aspx 
  "
camping,46.422,-63.11,Stanhope Campground,"https://www.pc.gc.ca/eng/pn-np/pe/pei-ipe/activ/activ-menu/camping/stanhope.aspx 
  "
camping,51.51847,3.45173,Camping Zuiderduin,"http://campingzuiderduin.nl/nl/ 
 +31 118 571560"
camping,51.51817,3.45139,Camping t´Hoekje,"http://www.camping-hoekje.nl 
 +31 118 571798"
camping,51.5174,3.45743,Camping t´hoge Licht,"http://www.campinghethogelicht.nl/ 
 +31 118 571268"
camping,51.51846,3.45108,Caravancamping,"http://www.caravancampingwestkapelle.nl/Caravancamping_Westkapelle/Welkom_NL.html 
 +31 118 571238"
camping,51.51876,3.45313,Camping Kreekebos,"http://www.campingkreekebos.nl/ 
 +31 118 570072"
camping,51.5361,3.4411,Minicamping Manege de Zandbooi,"http://www.dezandbooi.nl/ 
 +31 118 570055 or +31 654777852"
camping,51.53071,3.44867,Minicamping Vuurtoren,"http://www.minicampingdevuurtoren.nl 
 +31 118 571368"
camping,51.53575,3.47079,Minicamping de Ark,"http://www.minicampingdeark.nl/nl/ 
 +31 620628081"
camping,49.3041,-124.4449,Coombs Country Campground,"http://www.coombscampground.com 
 +1 250-248-9371"
camping,50.474405,7.508986,Campingplatz Oberbieber,"http://www.campingplatz-aubachtal.de/ 
  "
camping,48.495166,-67.456564,Camping d'Amqui/La Maison du camping d'Amqui,"http://www.campingamqui.com 
 +1 418-629-4242"
camping,68.4332528,22.5117194,Karesuando Camping & Rekreation,"http://karesuandocamping.blogspot.fi 
 +46 70-605-1124"
camping,37.1725,126.6172,J campingi,"http://blog.naver.com/saneunim 
 +82 31-357-2341"
camping,40.6017961,-81.1773357,ABC Country Camping and Cabins,"http://www.abccampingandcabins.com/ 
 +1 330 735-3220"
camping,50.159742,7.70833,Campingplatz Loreleystadt,"http://www.camping-loreleystadt.de 
 +49 6771 2592"
camping,53.5936,6.6781,Insel-Camping-Borkum,"http://www.insel-camping-borkum.de/neu/index.html 
  "
camping,48.39078,15.51663,Camping Rossatz,"http://www.wachaucamping-rossatz.at/?setLanguage=EN 
 +43 676 8488 14800"
camping,39.17763,-0.24433,Camping Bungalows Santa Marta,"http://www.santamartacamping.com/?lang=en 
 +34 961 721 440"
camping,40.907383,25.433241,Kryoneri Campsite,"http://www.kryonericamping.gr 
 +30 2533 061133"
camping,46.298,7.87278,Campingplatz Mühleye,"http://www.camping-visp.ch/ 
 +41 27 946 20 84"
camping,51.993,6.2565,Camping Jena,"http://www.camping-jena.nl 
 +31 314 38 14 57"
camping,56.9563,24.07838,Riga City Camping,"http://www.rigacamping.lv/ 
 +371 67065000, +371 67067519"
camping,50.85653,4.48251,3CB Camping Caravaning Club Brussels,"http://www.campingbrussels.be 
 +32 2 782 10 09"
camping,52.935115,5.404709,Camping Hindeloopen,"https://www.campinghindeloopen.nl/ 
 +31 514 521 452"
camping,52.924889,5.41023,Camping Schuilenburg,"http://www.camping-schuilenburg.nl/ 
 +31 514 521 260"
camping,52.904148,5.395468,Camping Séleantsje,"https://www.camping-seleantsje.nl/ 
 +31 514 681 395"
camping,53.17123,6.382099,Landgoedcamping Nienoord,"http://www.campingnienoord.nl/ 
 +31 594 580 898"
camping,53.16438,6.22048,Camping de Watermolen,"http://campingdewatermolen.nl 
 +31 594 659 144"
camping,53.17633,6.42329,Camping Cnossen Leekstermeer,"https://www.cnossenleekstermeer.nl/camping-in-drenthe 
 +31 594 512 073"
camping,53.22184,6.95476,De Leeuwenborg,"http://deleeuwenborg.nl/camping-chalets/ 
 +31 598 446 464"
camping,53.18901,6.99053,Camping de Bouwte,"http://www.campingdebouwte.nl/nl/ 
 +31 597 591 706"
camping,53.17758,7.04463,Camping Meerland,"http://campingmeerland.nl 
 +31 597 422 644"
camping,53.24807,6.97567,Camping de Boscamp,"http://www.campingdeboscamp.nl 
 +31 596 541 727"
camping,49.8194,6.3475,Camping Belle-Vue 2000,"http://www.campingbelle-vue2000.com 
 +352 79 06 35"
camping,49.5436,6.37271,Camping Mosella am Rothaus,"http://www.camping-mosella.de/ 
 +49 6866 510"
camping,49.8393,6.2893,Camping Plage,"http://www.campingplage.lu 
 +352 83 60 99 300"
camping,52.939,7.093,Camping De Papaver,"http://www.campingdepapaver.nl/ 
 +31 599 324 274"
camping,53.0243,7.1382,Mini-camping de T-Tuin,"http://det-tuin.nl/ 
 +31 599 354 939"
camping,53.0458,7.0976,Camping Boerenbont,"http://www.campingboerenbont.nl/ 
 +31 6 5383 9935"
camping,54.440399,12.660756,Zum Deichgraf,"https://www.camping-zingst.de/en/gastronomy/zum-deichgrafen 
 +49 38232 80186"
camping,59.96291,10.64183,Bogstad Camping,"http://bogstadcamping.no/ 
 +47 22 51 08 00"
camping,59.89835,10.77444,Ekeberg Camping,"http://www.ekebergcamping.no/ 
 +47 22 19 85 68"
camping,49.24776,18.98721,Camping Belá - Nižné Kamence,"http://www.campingbela.eu/ 
 +421 415695135"
camping,51.948733,6.773935,Camping Renskers,"https://www.camping-renskers.nl/ 
 +31 543 563 293"
camping,51.932736,6.740624,Minicamping Tönsmanshoeve,"https://www.tonsmanshoeve.nl/ 
 +31 543 564 457"
camping,51.908827,6.724117,camping De Harmienehoeve,"https://www.campingdeharmienehoeve.nl/ 
 +31 543 564 393"
camping,51.8736,6.11587,Camping De Boschhof,"http://www.campingdeboschhof.nl 
 +31 316 542 001"
camping,51.95399,6.18568,Het Jagershuis,"http://www.campinghetjagershuis.nl 
 +31 314 680 990"
camping,48.24251,15.33999,Donaucamping Emmersdorf,"http://www.emmersdorf.gv.at/Donaucamping 
 +43 2752 717 07"
camping,39.56639,-120.59917,Wild Plum Campground,"https://www.recreation.gov/camping/wild-plum/r/campgroundDetails.do?contractCode=NRSO&parkId=75434 
  "
camping,39.39628,-0.33312,Camping Coll Vert,"http://www.collvertcamping.com/en/ 
 +34 961 830 036"
camping,39.38781,-0.33297,Camping Valencia El Saler,"http://www.campingvalenciaelsaler.com/index.php/en/ 
 +34 961 830 212"
camping,56.718886,11.520678,Anholt Camping,"http://www.anholtcamping.dk/ 
 +45 86 31 91 00"
camping,49.702788,9.252802,Campingplatz Mainwiese,"http://www.campingplatz-miltenberg.de/ 
 +49 9371 3985"
camping,47.7325,0.574,Camping du Vieux Moulin,"https://www.camping-duvieuxmoulin.com 
 +33 243 44 41 18"
camping,57.29245,-6.17533,Sligachan Campsite,"http://www.sligachan.co.uk/camping/ 
 +44 7786 435294"
camping,39.426483,-82.552296,Hocking Hills State Park Cabins,"https://ohiostateparks.reserveamerica.com/camping/hocking-hills-state-park/r/campgroundDetails.do?contractCode=OH&parkId=960009 
 +1-866-644-6727"
camping,39.432839,-82.538397,Old Man's Cave Campground,"https://ohiostateparks.reserveamerica.com/camping/hocking-hills-state-park/r/campgroundDetails.do?contractCode=OH&parkId=960009 
 +1-866-644-6727"
camping,39.436198,-82.526669,Hocking Hills Family Hike-In Campground,"https://ohiostateparks.reserveamerica.com/camping/hocking-hills-state-park/r/campgroundDetails.do?contractCode=OH&parkId=960009 
 +1-866-644-6727"
camping,48.437561,-53.362763,Lockston Path Provincial Park,"https://www.nlcamping.ca/LockstonPath?List 
 +1 709-464-3553"
camping,49.5102,6.3639,Port de Schwebsange,"http://www.camping-port.lu/ 
  "
camping,49.71654,6.50383,Camping Schützwiese,"http://www.camping-wasserbillig.lu 
 +352 74 05 43"
camping,28.4913,-11.3379,Camping Equinox Tan Tan,"http://campingequinox.com 
  "
camping,23.90053333,-15.78648333,Unofficial camping site,"  
  "
camping,50.11931,6.003,Camping Walensbongert Troisvierges,"https://www.camping-troisvierges.lu/en/ 
 +352 99 71 41"
camping,45.06201,6.86816,Camping Gran Bosco,"https://www.campinggranbosco.it 
 +39 0122 854653"
camping,52.3116,6.6143,Minicamping 't Oelenreef,"http://www.oelenreef.nl 
 +31 627 21 00 29"
camping,57.8898,19.091,Solhaga Camping,"http://www.solhagacamping.org 
 +46 70-681 56 64"
camping,10.23079,123.73472,Rainwater Picnic & Camping Resort,"https://www.facebook.com/picnicandcampingsite 
 +63 927 916 1877"
camping,46.698,10.0862,Camping CUL,"https://camping-cul.com/ 
  "
camping,48.69294,18.91348,Caravan camping,"  
 +421 456742857"
camping,49.78132,5.061454,Moulin de la Falize,"  
 +32 497 19 78 84"
camping,40.2212,0.26726,Camping Playa Tropicana,"http://www.campingplayatropicana.com/?lang=EN 
 +34 964 412 463"
camping,40.27002,0.30762,Ribamar Camping & Bungalows,"http://campingribamar.com/en/ 
 +34 964 761 601"
camping,38.68605,0.11912,Camping Moraira,"http://campingmoraira.com/ 
 +34 965 745 249"
camping,46.096,-122.972,Trojan Park,"https://www.portlandgeneral.com/corporate-responsibility/environmental-stewardship/water-quality-habitat-protection/parks-campgrounds/trojan-park 
 +1 503 556-7076"
camping,54.1395,8.8411,"Campingplatz ""Zur Perle""","http://www.campingplatz-zur-perle.de/ 
 +49 4834 9621180"
camping,54.1378,8.8427,Camping Nordsee,"http://www.camping-nordsee.de/ 
 +49 4834 9621170"
camping,54.13535,8.91899,Campingplatz Seeschwalbe,"http://www.campingseeschwalbe.de/ 
 +49 4834 8438"
camping,54.15152,8.82694,"Camping ""An de Waterkant""","http://camping-waterkant.de/ 
 +49 4834 8269"
camping,54.1573,8.8355,"Camping ""In Lee""","http://www.campingplatz-in-lee.de/ 
 +49 4834 8197"
camping,40.9592,24.5166,Camping Nea Karvali,"http://www.campingalexandros.com/ 
  "
camping,42.1063043,3.1581886,Camping Punta Milà,"http://www.campingpuntamila.com 
 +34638652712"
camping,49.08105,10.333411,"DCC Camping Park ""Romantic Road""","http://campingplatz-dinkelsbuehl.de 
 +49 9851 7817"
camping,52.3601,12.9449,Blütencamping Riegelspitze,"http://www.campingplatz-riegelspitze.de/ 
 +49 3327 42397"
camping,48.006718,-106.428098,Fort Peck Downstream Campground,"https://www.recreation.gov/camping/campgrounds/233489 
 +1 406 526-3224"
camping,60.001051,-116.977422,60th Parallel Territorial Park,"https://nwtparks.ca/campgrounds/60th-parallel-territorial-park 
  "
camping,60.52,-116.22,Twin Falls Gorge Territorial Park,"https://nwtparks.ca/campgrounds/twin-falls-gorge-louise-falls-campground 
  "
camping,50.912767,-114.636748,Gooseberry Campground,"https://www.albertaparks.ca/parks/kananaskis/gooseberry-pra/information-facilities/camping/gooseberry/ 
 +1-403-949-3132"
camping,50.796882,-114.851675,Little Elbow Campground,"https://www.albertaparks.ca/parks/kananaskis/little-elbow-pra/information-facilities/camping/little-elbow/ 
 +1-403-949-3132"
camping,50.889809,-114.67937,McLean Creek Campground,"https://www.albertaparks.ca/parks/kananaskis/mclean-creek-pra/information-facilities/camping/mclean-creek/ 
 +1-403-949-3132"
camping,34.4498175,-92.1126445,Tar Camp Park,"https://www.recreation.gov/camping/campgrounds/232717 
 +1 501 397-5101"
camping,34.4441325,-92.1126445,Tar Camp Park,"https://www.recreation.gov/camping/campgrounds/232717 
 +1 501 397-5101"
camping,46.55268,17.12592,Termál Camping,"https://www.balatontourist.hu/en/campsites-campings-accommodations-at-lake-balaton/termal 
 +36 93 340-105"
camping,59.8247,21.5804,Moringharu camping site,"  
  "
camping,46.9777,10.1271,Zeinissee camping,"http://www.camping-galtuer.at/ 
 +43 5443 8562"
camping,52.968853,5.414428,Camping It Soal,"https://www.itsoal.nl/en/ 
 +31 515 541 443"
camping,52.8418,-104.5963,Melfort Campground,"http://www.cityofmelfort.ca/p/campgrounds 
 +1 306-752-7638"
camping,51.069088,-113.865047,Mountain View Camping,"http://www.calgarycamping.com/ 
 +1 403-293-6640"
camping,51.223123,-114.002504,Balzac Campground R.V. Park and Storage,"http://www.balzaccampground.com/ 
 +1 403-226-0097"
camping,51.083922,-114.352821,Calaway Park RV Park and Campground,"https://www.calawaypark.com/campground/ 
  "
camping,51.085016,-114.23424,Calgary West Campground,"http://www.calgarycampground.com/ 
 +1 403-288-0411"
camping,47.5745,19.0519,Római Camping,"http://romaicamping.hu/en 
 +36 1 250-0426"
camping,40.7532121,-104.9840812,Fort Collins North/Wellington KOA Journey,"https://koa.com/campgrounds/fort-collins-north/ 
 +1 970 568-7486"
camping,40.6146979,-105.1088619,Fort Collins Lakeside KOA Grounds,"https://koa.com/campgrounds/fort-collins-lakeside/ 
  "
camping,47.475833,19.082916,Haller Camping,"http://www.hallercamping.hu 
 +36 30 231 0923"
camping,50.261527,-99.820339,Minnedosa Campground,"http://www.discoverminnedosa.com/visiting/things-to-do/camping/ 
 +1 204-867-3450"
camping,-30.5680703,150.9144097,Warrabah National Park,"https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/warrabah-campground-and-picnic-area/visitor-info#Facilities 
  "
camping,-30.312526,150.435541,Little Creek Reserve,"https://caravanontour.com/free-campsites-and-low-cost-camping/new-south-wales/rest-area-and-places-to-pull-over-when-tired/2302-little-creek-reserve-picnic-rest-area.html 
  "
camping,60.1872,21.4375,Kittuis Camping & Caravan,"https://www.facebook.com/pages/Kittuis-camping-caravan/332322270683148 
 +358 440-53-4100"
camping,47.43149,18.90103,Fortuna Beach,"https://www.facebook.com/fortunabeach77/ 
 +36 70 589-9091"
camping,47.43227,18.90101,Fortuna Camping,"http://fortuna-camping.hu/ 
 +36 70 589-9091"
camping,47.46969,18.81751,Margaréta-Bia Guesthouse and Camping,"http://www.biacamping.hu/ 
 +36 30 212-6868"
camping,46.405412,-63.172845,Vacationland RV Park & Family Campground,"https://www.vacationlandrvcampground.com/ 
 +1 902-672-2317"
camping,47.43276,11.73472,Seecamping Wimmer,"https://www.achensee-camping.at/ 
 +43 5243 20238"
camping,47.42085,11.74081,Karwendel Camping,"http://www.karwendel-camping.at/ 
 +43 5243 6116"
camping,56.654202,9.975153,Mariager Camping,"https://www.mariagercamping.dk 
 +45 51951342"
camping,46.7506,17.34987,Carina Camping,"http://carinacamping.hu/en-index.html 
 +36 83 349-084"
camping,46.75154,17.3336,Balatontourist Camping and Bungalows Park,"https://www.balatontourist.hu/en/campsites-campings-accommodations-at-lake-balaton/park 
 +36 83 348-044"
camping,56.824999,10.269659,Kattegat Strand Camping,"http://www.kattegatstrandcamping.dk/en 
 +45 98588032"
camping,50.96388,-108.76636,Eston Riverside Regional Park Camping,"https://saskregionalparks.ca/park/eston-riverside 
 +1 306-402-8002"
camping,48.33281,21.58232,Tengerszem Holiday Park and Camping,"http://tengerszem-camping.hu/ 
 +36 47 312-744"
camping,53.584251,-114.998908,Entwistle RV Campground,"http://www.entwistlervcampground.ca/index.html 
 +1 780-719-9009"
camping,60.2231,20.7348,Ledholm Camping,"http://home.aland.net/ledholmcamping/ 
 +358 40 589 2005"
camping,47.50426,19.15826,Arena Camping,"http://arenacamping.eu/en 
 +36 30 296-9129"
camping,53.70893,10.76692,Campingplatz Schwalkenberg,"http://www.campingplatz-schwalkenberg.de 
 +49 172 4117032"
camping,54.5092,9.0012,Campingplatz Seeblick,"http://www.camping-seeblick.de 
 +49 4841 3321"
camping,54.4792,9.0099,Husumer Campingplatz,"http://husum-camping.de/ 
 +49 4841 61911"
camping,51.71178,7.26334,Campingpark Flaesheim,"http://www.campingpark-flaesheim.de 
  "
camping,49.18831,11.123966,Camping Waldsee,"https://www.camping-waldsee.de/ 
 +49 9171 5570"
camping,54.014203,-132.128756,Hidden Island RV & Campground,"https://lovenorthernbc.com/community/masset/business/hidden-island-rv-campground/ 
 +1 250-626-5286"
camping,48.893375,12.575573,Campingplatz Straubing,"http://www.campingplatzstraubing.de/ 
 +49 9421 89794"
camping,47.40658,10.86979,Camping Lärchenhof,"https://www.laerchenhof-lermoos.at/en/camping/camping-lermoos/4-0.html 
 +43 56732197"
camping,36.0174,128.6202,Gasansanseong Camping Site,"http://camping.gb.go.kr/main.php 
 +82 53-602-5900"
camping,36.0212,128.3953,Chilgokbo Auto-camping Site,"http://www.chilgok.go.kr/tour/01sights/03_05.jsp 
 +82 53-602-5900"
camping,47.26407,11.90099,Camping Aufenfeld,"https://www.camping-zillertal.at/en/camping-zillertal 
 +43 5282 2916"
camping,51.386849,-113.526879,Beiseker Municipal Campground,"https://0400425.netsolhost.com/beiseker/campground/ 
 +1 403-888-9730"
camping,51.069665,-113.864288,Mountain View Calgary Camping,"http://calgarycamping.com/ 
 +1 403-293-6640"
camping,50.4092,-3.91356,Harford Bunkhouse camping site,"https://www.harfordbunkhouse.co.uk 
 +44 1752 691 883"
camping,51.49942,13.98293,Komfortcamping Senftenberger See,"https://www.senftenberger-see.de/de/komfortcamping.html 
 +49 03573 800500"
camping,50.924,-1.812,Amy's Camping,"https://amys-camping-fordingbridge.business.site/ 
 +44 7717 313 663"
